id,name,category,primary_muscles,difficulty,image_url
Single-Leg_Hop_Progression,Saltos a una Pierna (Progresión),Otros,Cuádriceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Single-Leg_Hop_Progression/0.jpg
Single-Leg_Lateral_Hop,Saltos Laterales a una Pierna,Otros,Cuádriceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Single-Leg_Lateral_Hop/0.jpg
Single-Leg_Leg_Extension,Extensión de Pierna Unilateral en Máquina,Máquina,Cuádriceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Single-Leg_Leg_Extension/0.jpg
Single-Leg_Stride_Jump,Salto de Zancada a una Pierna,Otros,Cuádriceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Single-Leg_Stride_Jump/0.jpg
Single_Dumbbell_Raise,Elevación Frontal con una Mancuerna (Dos Manos),Mancuerna,Hombros,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Single_Dumbbell_Raise/0.jpg
Single_Leg_Butt_Kick,Curl de Femorales de Pie Unilateral (Peso Corporal),Peso Corporal,Cuádriceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Single_Leg_Butt_Kick/0.jpg
Single_Leg_Glute_Bridge,Puente de Glúteo a una Pierna,Peso Corporal,Glúteos,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Single_Leg_Glute_Bridge/0.jpg
Single_Leg_Push-off,Zancada Lateral con Empuje (Pliométrico),Otros,Cuádriceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Single_Leg_Push-off/0.jpg
Sit-Up,Crunches Completos (Sit-ups),Peso Corporal,Abdominales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Sit-Up/0.jpg
Sit_Squats,Sentadilla a Banco (Tocar y Subir),,Cuádriceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Sit_Squats/0.jpg
Skating,Patinaje (Simulación de Agilidad),Otros,Cuádriceps,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Skating/0.jpg
Sled_Drag_-_Harness,Arrastre de Trineo con Arnés,Otros,Cuádriceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Sled_Drag_-_Harness/0.jpg
Sled_Overhead_Backward_Walk,Arrastre de Trineo hacia Atrás sobre la Cabeza,Otros,Hombros,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Sled_Overhead_Backward_Walk/0.jpg
Sled_Overhead_Triceps_Extension,Extensión de Tríceps Caminando con Trineo (Overhead),Otros,Tríceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Sled_Overhead_Triceps_Extension/0.jpg
Sled_Push,Empuje de Trineo (Prowler),Otros,Cuádriceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Sled_Push/0.jpg
Sled_Reverse_Flye,Aperturas Invertidas con Trineo,Otros,Hombros,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Sled_Reverse_Flye/0.jpg
Sled_Row,Remo con Cuerda / Trineo,Otros,Espalda Media,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Sled_Row/0.jpg
Sledgehammer_Swings,Golpes con Mazo (Gimnasio/Crossfit),Otros,Abdominales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Sledgehammer_Swings/0.jpg
Smith_Incline_Shoulder_Raise,Elevación de Hombros Inclinada en Multipower,Barra,Hombros,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Smith_Incline_Shoulder_Raise/0.jpg
Smith_Machine_Behind_the_Back_Shrug,Encojamientos por Detrás de la Espalda en Multipower,Máquina,Trapecio,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Smith_Machine_Behind_the_Back_Shrug/0.jpg
Smith_Machine_Bench_Press,Press de Banca Plano en Multipower (Smith),Máquina,Pecho,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Smith_Machine_Bench_Press/0.jpg
Smith_Machine_Bent_Over_Row,Remo con Barra en Multipower (Smith),Máquina,Espalda Media,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Smith_Machine_Bent_Over_Row/0.jpg
Smith_Machine_Calf_Raise,Elevación de Talones en Multipower (Smith),Máquina,Gemelos,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Smith_Machine_Calf_Raise/0.jpg
Smith_Machine_Close-Grip_Bench_Press,Press de Banca Agarre Cerrado en Multipower (Smith),Máquina,Tríceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Smith_Machine_Close-Grip_Bench_Press/0.jpg
Smith_Machine_Decline_Press,Press Declinado en Multipower (Smith),Máquina,Pecho,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Smith_Machine_Decline_Press/0.jpg
Smith_Machine_Hang_Power_Clean,Power Clean Colgado en Multipower (Smith),Máquina,Femorales,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Smith_Machine_Hang_Power_Clean/0.jpg
Smith_Machine_Hip_Raise,Puente de Glúteos (Hip Thrust) en Multipower,Máquina,Abdominales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Smith_Machine_Hip_Raise/0.jpg
Smith_Machine_Incline_Bench_Press,Press de Banca Inclinado en Multipower (Smith),Máquina,Pecho,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Smith_Machine_Incline_Bench_Press/0.jpg
Smith_Machine_Leg_Press,Prensa de Piernas en Multipower (Smith),Máquina,Cuádriceps,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Smith_Machine_Leg_Press/0.jpg
Smith_Machine_One-Arm_Upright_Row,Remo al Mentón Unilateral en Multipower,Máquina,Hombros,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Smith_Machine_One-Arm_Upright_Row/0.jpg
Smith_Machine_Overhead_Shoulder_Press,Press de Hombros Sentado en Multipower,Máquina,Hombros,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Smith_Machine_Overhead_Shoulder_Press/0.jpg
Smith_Machine_Pistol_Squat,Sentadilla Pistola en Multipower (Smith),Máquina,Cuádriceps,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Smith_Machine_Pistol_Squat/0.jpg
Smith_Machine_Reverse_Calf_Raises,Elevación de Talones Inversa en Multipower,Máquina,Gemelos,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Smith_Machine_Reverse_Calf_Raises/0.jpg
Smith_Machine_Squat,Sentadilla en Multipower (Smith),Máquina,Cuádriceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Smith_Machine_Squat/0.jpg
Smith_Machine_Stiff-Legged_Deadlift,Peso Muerto Rumano/Piernas Rígidas en Multipower,Máquina,Femorales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Smith_Machine_Stiff-Legged_Deadlift/0.jpg
Smith_Machine_Upright_Row,Remo al Mentón en Multipower,Máquina,Trapecio,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Smith_Machine_Upright_Row/0.jpg
Smith_Single-Leg_Split_Squat,Sentadilla Búlgara en Multipower,Máquina,Cuádriceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Smith_Single-Leg_Split_Squat/0.jpg
Snatch,Arrancada (Snatch),Barra,Cuádriceps,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Snatch/0.jpg
Snatch_Balance,Snatch Balance (Estabilización de Arranque),Barra,Cuádriceps,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Snatch_Balance/0.jpg
Snatch_Deadlift,Peso Muerto de Arranque (Snatch Deadlift),Barra,Femorales,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Snatch_Deadlift/0.jpg
Snatch_Pull,Tirón de Arranque (Snatch Pull),Barra,Femorales,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Snatch_Pull/0.jpg
Snatch_Shrug,Encojamientos con Agarre de Arranque (Snatch Shrug),Barra,Trapecio,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Snatch_Shrug/0.jpg
Snatch_from_Blocks,Arrancada desde Bloques (Snatch),Barra,Cuádriceps,Avanzado,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Snatch_from_Blocks/0.jpg
Speed_Band_Overhead_Triceps,Extensión Pliométrica de Tríceps con Banda (Speed Band),Banda,Tríceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Speed_Band_Overhead_Triceps/0.jpg
Speed_Box_Squat,Sentadilla al Cajón de Velocidad,Barra,Cuádriceps,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Speed_Box_Squat/0.jpg
Speed_Squats,Sentadilla de Velocidad (Pliométrica),Barra,Cuádriceps,Avanzado,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Speed_Squats/0.jpg
Spell_Caster,Giros de Tronco Spell Caster con Mancuernas,Mancuerna,Abdominales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Spell_Caster/0.jpg
Spider_Crawl,Caminata de Araña (Spider Crawl),Peso Corporal,Abdominales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Spider_Crawl/0.jpg
Spider_Curl,Curl Araña con Barra W (Banco Inclinado),Barra W,Bíceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Spider_Curl/0.jpg
Spinal_Stretch,Estiramiento Espinal,,Espalda Media,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Spinal_Stretch/0.jpg
Split_Clean,Cargada en Tijera (Split Clean),Barra,Cuádriceps,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Split_Clean/0.jpg
Split_Jerk,Envión en Tijera (Split Jerk),Barra,Cuádriceps,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Split_Jerk/0.jpg
Split_Jump,Saltos en Tijera (Zancadas Pliométricas),Peso Corporal,Cuádriceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Split_Jump/0.jpg
Split_Snatch,Arrancada en Tijera (Split Snatch),Barra,Femorales,Avanzado,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Split_Snatch/0.jpg
Split_Squat_with_Dumbbells,Sentadilla Split con Mancuernas,Mancuerna,Cuádriceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Split_Squat_with_Dumbbells/0.jpg
Split_Squats,Sentadilla Split (Zancadas Estáticas con Peso Corporal),,Femorales,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Split_Squats/0.jpg
Squat_Jerk,Sentadilla de Envión (Squat Jerk),Barra,Cuádriceps,Avanzado,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Squat_Jerk/0.jpg
Squat_with_Bands,Sentadilla con Barra y Bandas,Barra,Cuádriceps,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Squat_with_Bands/0.jpg
Squat_with_Chains,Sentadilla con Barra y Cadenas,Barra,Cuádriceps,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Squat_with_Chains/0.jpg
Squat_with_Plate_Movers,Sentadilla con Carga Móvil,Barra,Cuádriceps,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Squat_with_Plate_Movers/0.jpg
Squats_-_With_Bands,Sentadillas con Bandas,Banda,Cuádriceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Squats_-_With_Bands/0.jpg
Stairmaster,Escaladora (Stairmaster),Máquina,Cuádriceps,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Stairmaster/0.jpg
Standing_Alternating_Dumbbell_Press,Press de Hombros Alterno de Pie con Mancuernas,Mancuerna,Hombros,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Standing_Alternating_Dumbbell_Press/0.jpg
Standing_Barbell_Calf_Raise,Elevación de Talones de Pie con Barra,Barra,Gemelos,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Standing_Barbell_Calf_Raise/0.jpg
Standing_Barbell_Press_Behind_Neck,Press Tras Nuca de Pie con Barra,Barra,Hombros,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Standing_Barbell_Press_Behind_Neck/0.jpg
Standing_Bent-Over_One-Arm_Dumbbell_Triceps_Extension,Patada de Tríceps Unilateral con Mancuerna,Mancuerna,Tríceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Standing_Bent-Over_One-Arm_Dumbbell_Triceps_Extension/0.jpg
Standing_Bent-Over_Two-Arm_Dumbbell_Triceps_Extension,Patada de Tríceps Doble con Mancuernas,Mancuerna,Tríceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Standing_Bent-Over_Two-Arm_Dumbbell_Triceps_Extension/0.jpg
Standing_Biceps_Cable_Curl,Curl de Bíceps en Polea de Pie,Polea,Bíceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Standing_Biceps_Cable_Curl/0.jpg
Standing_Biceps_Stretch,Estiramiento de Bíceps de Pie,Otros,Bíceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Standing_Biceps_Stretch/0.jpg
Standing_Bradford_Press,Press Bradford de Pie con Barra,Barra,Hombros,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Standing_Bradford_Press/0.jpg
Standing_Cable_Chest_Press,Press de Pecho de Pie en Polea,Polea,Pecho,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Standing_Cable_Chest_Press/0.jpg
Standing_Cable_Lift,Levantamiento Diagonal en Polea (Cable Lift),Polea,Abdominales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Standing_Cable_Lift/0.jpg
Standing_Cable_Wood_Chop,Leñador en Polea de Pie (Wood Chop),Polea,Abdominales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Standing_Cable_Wood_Chop/0.jpg
Standing_Calf_Raises,Elevación de Talones de Pie,Máquina,Gemelos,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Standing_Calf_Raises/0.jpg
Standing_Concentration_Curl,Curl Concentrado de Pie con Mancuerna,Mancuerna,Bíceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Standing_Concentration_Curl/0.jpg
Standing_Dumbbell_Calf_Raise,Elevación de Talones de Pie con Mancuernas,Mancuerna,Gemelos,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Standing_Dumbbell_Calf_Raise/0.jpg
Standing_Dumbbell_Press,Press de Hombros de Pie con Mancuernas,Mancuerna,Hombros,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Standing_Dumbbell_Press/0.jpg
Standing_Dumbbell_Reverse_Curl,Curl Invertido de Pie con Mancuernas,Mancuerna,Bíceps,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Standing_Dumbbell_Reverse_Curl/0.jpg
Standing_Dumbbell_Straight-Arm_Front_Delt_Raise_Above_Head,Elevación Frontal de Pie con Mancuernas (Arriba de la Cabeza),Mancuerna,Hombros,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Standing_Dumbbell_Straight-Arm_Front_Delt_Raise_Above_Head/0.jpg
Standing_Dumbbell_Triceps_Extension,Extensión de Tríceps Copa de Pie con Mancuerna,Mancuerna,Tríceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Standing_Dumbbell_Triceps_Extension/0.jpg
Standing_Dumbbell_Upright_Row,Remo al Mentón de Pie con Mancuernas,Mancuerna,Trapecio,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Standing_Dumbbell_Upright_Row/0.jpg
Standing_Elevated_Quad_Stretch,Estiramiento de Cuádriceps de Pie Apoyado,Otros,Cuádriceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Standing_Elevated_Quad_Stretch/0.jpg
Standing_Front_Barbell_Raise_Over_Head,Elevación Frontal de Pie con Barra (Arriba de la Cabeza),Barra,Hombros,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Standing_Front_Barbell_Raise_Over_Head/0.jpg
Standing_Gastrocnemius_Calf_Stretch,Estiramiento de Gemelos (Gastrocnemio) de Pie,,Gemelos,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Standing_Gastrocnemius_Calf_Stretch/0.jpg
Standing_Hamstring_and_Calf_Stretch,Estiramiento de Femorales y Gemelos de Pie,Otros,Femorales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Standing_Hamstring_and_Calf_Stretch/0.jpg
Standing_Hip_Circles,Círculos de Cadera de Pie (Movilidad),Peso Corporal,Abductores,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Standing_Hip_Circles/0.jpg
Standing_Hip_Flexors,Estiramiento de Flexores de Cadera de Pie,,Cuádriceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Standing_Hip_Flexors/0.jpg
Standing_Inner-Biceps_Curl,Curl de Bíceps Supino de Pie con Mancuernas,Mancuerna,Bíceps,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Standing_Inner-Biceps_Curl/0.jpg
Standing_Lateral_Stretch,Estiramiento Lateral de Pie,,Abdominales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Standing_Lateral_Stretch/0.jpg
Standing_Leg_Curl,Camilla de Femorales de Pie (Máquina),Máquina,Femorales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Standing_Leg_Curl/0.jpg
Standing_Long_Jump,Salto en Largo de Pie,Peso Corporal,Cuádriceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Standing_Long_Jump/0.jpg
Standing_Low-Pulley_Deltoid_Raise,Vuelos Laterales en Polea Baja Unilateral,Polea,Hombros,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Standing_Low-Pulley_Deltoid_Raise/0.jpg
Standing_Low-Pulley_One-Arm_Triceps_Extension,Extensión Unilateral de Tríceps en Polea Baja,Polea,Tríceps,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Standing_Low-Pulley_One-Arm_Triceps_Extension/0.jpg
Standing_Military_Press,Press Militar de Pie con Barra,Barra,Hombros,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Standing_Military_Press/0.jpg
Standing_Olympic_Plate_Hand_Squeeze,Presión de Disco Olímpico con Manos (Fuerza de Agarre),Otros,Antebrazos,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Standing_Olympic_Plate_Hand_Squeeze/0.jpg
Standing_One-Arm_Cable_Curl,Curl Unilateral en Polea de Pie,Polea,Bíceps,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Standing_One-Arm_Cable_Curl/0.jpg
Standing_One-Arm_Dumbbell_Curl_Over_Incline_Bench,Curl Unilateral con Mancuerna Apoyado en Banco Inclinado,Mancuerna,Bíceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Standing_One-Arm_Dumbbell_Curl_Over_Incline_Bench/0.jpg
Standing_One-Arm_Dumbbell_Triceps_Extension,Extensión Unilateral de Tríceps Copa de Pie con Mancuerna,Mancuerna,Tríceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Standing_One-Arm_Dumbbell_Triceps_Extension/0.jpg
Standing_Overhead_Barbell_Triceps_Extension,Copa con Barra de Pie (Extensión de Tríceps),Barra,Tríceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Standing_Overhead_Barbell_Triceps_Extension/0.jpg
Standing_Palm-In_One-Arm_Dumbbell_Press,Press de Hombro Unilateral de Pie Neutro con Mancuerna,Mancuerna,Hombros,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Standing_Palm-In_One-Arm_Dumbbell_Press/0.jpg
Standing_Palms-In_Dumbbell_Press,Press de Hombros de Pie Agarre Neutro con Mancuernas,Mancuerna,Hombros,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Standing_Palms-In_Dumbbell_Press/0.jpg
Standing_Palms-Up_Barbell_Behind_The_Back_Wrist_Curl,Curl de Muñeca Supino por Detrás de la Espalda con Barra,Barra,Antebrazos,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Standing_Palms-Up_Barbell_Behind_The_Back_Wrist_Curl/0.jpg
Standing_Pelvic_Tilt,Anteversión/Retroversión Pélvica de Pie,,Espalda Baja,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Standing_Pelvic_Tilt/0.jpg
Standing_Rope_Crunch,Encogimientos Abdominales de Pie con Cuerda en Polea,Polea,Abdominales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Standing_Rope_Crunch/0.jpg
Standing_Soleus_And_Achilles_Stretch,Estiramiento de Sóleo y Tendón de Aquiles de Pie,,Gemelos,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Standing_Soleus_And_Achilles_Stretch/0.jpg
Standing_Toe_Touches,Toques de Puntera de Pie (Estiramiento),,Femorales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Standing_Toe_Touches/0.jpg
Standing_Towel_Triceps_Extension,Extensión de Tríceps de Pie con Toalla,Peso Corporal,Tríceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Standing_Towel_Triceps_Extension/0.jpg
Standing_Two-Arm_Overhead_Throw,Lanzamiento por Encima de la Cabeza con Balón,Balón Medicinal,Hombros,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Standing_Two-Arm_Overhead_Throw/0.jpg
Star_Jump,Saltos Estrella (Star Jump),Peso Corporal,Cuádriceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Star_Jump/0.jpg
Step-up_with_Knee_Raise,Subidas al Cajón con Elevación de Rodilla,Peso Corporal,Glúteos,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Step-up_with_Knee_Raise/0.jpg
Step_Mill,Simulador de Escaleras (StepMill),Máquina,Cuádriceps,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Step_Mill/0.jpg
Stiff-Legged_Barbell_Deadlift,Peso Muerto Piernas Rígidas con Barra,Barra,Femorales,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Stiff-Legged_Barbell_Deadlift/0.jpg
Stiff-Legged_Dumbbell_Deadlift,Peso Muerto Piernas Rígidas con Mancuernas,Mancuerna,Femorales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Stiff-Legged_Dumbbell_Deadlift/0.jpg
Stiff_Leg_Barbell_Good_Morning,Buenos Días Piernas Rígidas con Barra,Barra,Espalda Baja,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Stiff_Leg_Barbell_Good_Morning/0.jpg
Stomach_Vacuum,Vacío Abdominal (Stomach Vacuum),Peso Corporal,Abdominales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Stomach_Vacuum/0.jpg
Straight-Arm_Dumbbell_Pullover,Pullover con Mancuerna Brazos Rectos,Mancuerna,Pecho,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Straight-Arm_Dumbbell_Pullover/0.jpg
Straight-Arm_Pulldown,Pullover en Polea Alta (Brazos Rectos),Polea,Dorsales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Straight-Arm_Pulldown/0.jpg
Straight_Bar_Bench_Mid_Rows,Remo en Banco con Barra Recta (Seal Row),Barra,Espalda Media,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Straight_Bar_Bench_Mid_Rows/0.jpg
Straight_Raises_on_Incline_Bench,Elevaciones Frontales Inclinado boca abajo (Hombro Posterior),Barra,Hombros,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Straight_Raises_on_Incline_Bench/0.jpg
Stride_Jump_Crossover,Salto de Zancada Cruzado,Otros,Cuádriceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Stride_Jump_Crossover/0.jpg
Sumo_Deadlift,Peso Muerto Sumo,Barra,Femorales,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Sumo_Deadlift/0.jpg
Sumo_Deadlift_with_Bands,Peso Muerto Sumo con Bandas,Barra,Femorales,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Sumo_Deadlift_with_Bands/0.jpg
Sumo_Deadlift_with_Chains,Peso Muerto Sumo con Cadenas,Barra,Femorales,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Sumo_Deadlift_with_Chains/0.jpg
Superman,Superman (Abdominales/Lumbares),Peso Corporal,Espalda Baja,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Superman/0.jpg
Supine_Chest_Throw,Lanzamiento de Pecho en Supino (Balón Medicinal),Balón Medicinal,Tríceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Supine_Chest_Throw/0.jpg
Supine_One-Arm_Overhead_Throw,Lanzamiento Unilateral por encima de la Cabeza en Supino (Balón Medicinal),Balón Medicinal,Abdominales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Supine_One-Arm_Overhead_Throw/0.jpg
Supine_Two-Arm_Overhead_Throw,Lanzamiento a dos Manos por encima de la Cabeza en Supino (Balón Medicinal),Balón Medicinal,Abdominales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Supine_Two-Arm_Overhead_Throw/0.jpg
Suspended_Fallout,Despliegue en Suspensión (Abdominales TRX),Otros,Abdominales,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Suspended_Fallout/0.jpg
Suspended_Push-Up,Flexiones en Suspensión (TRX),Otros,Pecho,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Suspended_Push-Up/0.jpg
